,ID,ESTADO,FECHA_INSTALACION,MODELO,ACCESIBLE,TIPO,MANTENIMIENTOS,ULTIMA_FECHA_MANTENIMIENTO,INCIDENCIAS,DESGASTE_ACUMULADO,INDICADOR_EXPOSICION,NOMBRE,AreaID
5389,3576492,OPERATIVO,01-09-2014,,True,INFANTIL,[3961],11-05-2024,[],1,Alto,JUEGO-3576492,52190
5390,3576498,OPERATIVO,01-01-1996,,True,INFANTIL,"[799, 4103]",02-09-2024,[],2,Bajo,JUEGO-3576498,52190
5391,3576595,OPERATIVO,01-09-2014,,True,INFANTIL,"[8405, 12249]",05-10-2024,"[[10443, 'Vandalismo', '28-10-2023', 'Cerrada'], [10989, 'Desgaste', '07-12-2024', 'Abierta']]",2,Alto,JUEGO-3576595,18540
5392,3576621,OPERATIVO,01-01-2013,,True,INFANTIL,[],01-01-2013,[],0,Bajo,JUEGO-3576621,18066
5393,3581475,OPERATIVO,23-11-2017,,True,INFANTIL,[3931],17-03-2024,[],1,Medio,JUEGO-3581475,17996
5394,3581479,OPERATIVO,23-11-2017,,True,INFANTIL,[],23-11-2017,[],0,Alto,JUEGO-3581479,17854
5395,3581564,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-3581564,18347
5396,3581566,OPERATIVO,02-01-2017,,True,INFANTIL,"[2454, 8232]",07-05-2024,"[[1262, 'Vandalismo', '31-05-2024', 'Abierta'], [4808, 'Rotura', '29-12-2023', 'Cerrada'], [6659, 'Vandalismo', '04-07-2024', 'Abierta'], [15300, 'Rotura', '29-10-2023', 'Abierta']]",2,Bajo,JUEGO-3581566,8799941
5397,3581568,OPERATIVO,02-01-2017,,True,INFANTIL,[11247],03-01-2024,"[[13574, 'Rotura', '12-07-2024', 'Cerrada'], [14244, 'Mal funcionamiento', '09-10-2024', 'Cerrada'], [16856, 'Mal funcionamiento', '18-10-2023', 'Cerrada'], [17593, 'Vandalismo', '29-06-2024', 'Cerrada']]",1,Alto,JUEGO-3581568,18501
5398,3581584,OPERATIVO,01-01-2004,,True,INFANTIL,[],01-01-2004,[],0,Medio,JUEGO-3581584,18067
5399,3581588,OPERATIVO,01-01-2004,,True,INFANTIL,"[10531, 10536]",30-06-2024,"[[1663, 'Desgaste', '17-01-2024', 'Abierta'], [12438, 'Mal funcionamiento', '22-08-2024', 'Cerrada'], [13304, 'Rotura', '19-04-2024', 'Abierta'], [15743, 'Mal funcionamiento', '29-01-2024', 'Abierta']]",2,Bajo,JUEGO-3581588,7126154
5400,451333,OPERATIVO,28-02-2016,,True,INFANTIL,[],28-02-2016,[],0,Alto,JUEGO-451333,16901
5401,3759322,OPERATIVO,01-01-2001,,True,INFANTIL,"[12862, 13401]",02-09-2024,"[[8976, 'Rotura', '02-10-2024', 'Cerrada']]",2,Bajo,JUEGO-3759322,17927
5402,3759332,OPERATIVO,01-08-2017,,True,INFANTIL,[],01-08-2017,[],0,Medio,JUEGO-3759332,17843
5403,4749301,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-4749301,17571
5404,4737567,OPERATIVO,24-02-2003,,True,INFANTIL,[11556],25-06-2024,"[[1578, 'Vandalismo', '20-04-2024', 'Cerrada'], [11234, 'Rotura', '16-04-2024', 'Abierta']]",1,Medio,JUEGO-4737567,17195
5405,4784327,OPERATIVO,22-05-2018,,True,INFANTIL,"[1146, 9205, 14983]",24-08-2024,"[[2500, 'Rotura', '11-04-2024', 'Cerrada'], [14833, 'Rotura', '26-10-2023', 'Cerrada'], [2500, 'Rotura', '11-04-2024', 'Cerrada'], [14833, 'Rotura', '26-10-2023', 'Cerrada']]",3,Alto,JUEGO-4784327,18248
5406,4750000,OPERATIVO,01-01-2018,,True,INFANTIL,[5106],10-06-2024,[],1,Bajo,JUEGO-4750000,4749898
5407,4940047,OPERATIVO,08-10-2018,,True,INFANTIL,[],08-10-2018,[],0,Medio,JUEGO-4940047,17843
5408,4942162,OPERATIVO,01-10-2018,,True,INFANTIL,[],01-10-2018,[],0,Medio,JUEGO-4942162,16745
5409,4960341,OPERATIVO,17-10-2018,JUEGO GIRATORIO,True,INFANTIL,[],17-10-2018,[],0,Alto,JUEGO-4960341,16936
5410,4795690,OPERATIVO,27-06-2018,,True,INFANTIL,"[1292, 1370]",13-04-2024,[],2,Alto,JUEGO-4795690,4795654
5411,4949971,OPERATIVO,01-10-2018,,True,INFANTIL,"[11681, 12353]",21-08-2024,[],2,Alto,JUEGO-4949971,17601
5412,4965171,OPERATIVO,15-10-2018,,True,INFANTIL,[1109],04-03-2024,[],1,Medio,JUEGO-4965171,17065
5413,4984745,OPERATIVO,19-11-2018,,True,INFANTIL,[],19-11-2018,[],0,Alto,JUEGO-4984745,17780
5414,4985685,OPERATIVO,11-12-2018,SERIE GALAXIA JMC-200-15 Osa Mayor,True,INFANTIL,[3499],25-02-2024,[],1,Bajo,JUEGO-4985685,16709
5415,4985731,OPERATIVO,11-12-2018,TOBOGÁN JMC-4120,True,INFANTIL,[],11-12-2018,[],0,Alto,JUEGO-4985731,5240323
5416,4985734,OPERATIVO,12-11-2018,,True,INFANTIL,[2057],19-08-2024,"[[78, 'Rotura', '30-09-2024', 'Abierta'], [1630, 'Vandalismo', '15-02-2024', 'Cerrada'], [13092, 'Desgaste', '26-11-2023', 'Abierta'], [17483, 'Mal funcionamiento', '20-02-2024', 'Cerrada']]",1,Alto,JUEGO-4985734,18214
5417,4985749,OPERATIVO,12-11-2018,JMC-601,True,INFANTIL,[11382],21-05-2024,[],1,Alto,JUEGO-4985749,16696
5418,4985751,OPERATIVO,12-11-2018,JMC-4150,True,INFANTIL,[],12-11-2018,[],0,Alto,JUEGO-4985751,16696
5419,4986146,OPERATIVO,19-11-2018,,True,INFANTIL,[],19-11-2018,[],0,Medio,JUEGO-4986146,4986142
5420,4986150,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-4986150,4986142
5421,4986495,OPERATIVO,30-11-2018,BOLAS,True,INFANTIL,[1271],15-09-2024,[],1,Alto,JUEGO-4986495,16924
5422,4986497,OPERATIVO,30-11-2018,BARRAS,True,INFANTIL,"[2394, 3636]",23-08-2024,[],2,Medio,JUEGO-4986497,16924
5423,4987666,OPERATIVO,11-12-2012,MADERA,True,INFANTIL,"[4405, 8609, 13244]",09-10-2024,[],3,Medio,JUEGO-4987666,17649
5424,4987684,OPERATIVO,01-10-2018,(Tipo 3A) No indicado,True,INFANTIL,[3007],06-01-2024,"[[15061, 'Rotura', '16-06-2024', 'Abierta']]",1,Bajo,JUEGO-4987684,17998
5425,4982547,OPERATIVO,12-11-2018,2 ASIENTOS CUNA,True,INFANTIL,[11951],02-01-2024,"[[7977, 'Vandalismo', '10-01-2024', 'Abierta'], [14060, 'Desgaste', '22-10-2023', 'Abierta'], [16624, 'Vandalismo', '24-02-2024', 'Abierta']]",1,Bajo,JUEGO-4982547,17582
5426,4982744,OPERATIVO,01-01-1996,CUENCO,True,INFANTIL,"[2465, 8496, 12126]",19-07-2024,"[[3499, 'Desgaste', '27-12-2023', 'Cerrada'], [13676, 'Vandalismo', '04-07-2024', 'Abierta']]",3,Medio,JUEGO-4982744,18238
5427,4983965,OPERATIVO,01-01-1996,TORRE- PASARELA,True,INFANTIL,[7398],07-07-2024,"[[7986, 'Rotura', '29-09-2024', 'Abierta'], [11155, 'Rotura', '17-01-2024', 'Abierta'], [12852, 'Desgaste', '08-09-2024', 'Abierta'], [15999, 'Mal funcionamiento', '09-12-2024', 'Abierta'], [16614, 'Vandalismo', '04-04-2024', 'Abierta']]",1,Alto,JUEGO-4983965,4983958
5428,4987793,OPERATIVO,01-01-1996,SW900200-009,True,INFANTIL,[12728],28-01-2024,[],1,Bajo,JUEGO-4987793,4996971
5429,5003359,OPERATIVO,11-02-2018,,True,INFANTIL,[],11-02-2018,[],0,Alto,JUEGO-5003359,16923
5430,5003368,OPERATIVO,05-11-2018,(TIPO 2A) NO INDICADO,True,INFANTIL,[6613],17-05-2024,[],1,Alto,JUEGO-5003368,52220
5431,5003369,OPERATIVO,11-05-2018,(TIPO 1) NO INDICADO,True,INFANTIL,[],11-05-2018,[],0,Medio,JUEGO-5003369,18351
5432,5003370,OPERATIVO,05-11-2018,TIPO 4 (NO INDICADO),True,INFANTIL,[14238],24-07-2024,"[[6174, 'Rotura', '03-04-2024', 'Cerrada'], [13728, 'Vandalismo', '08-08-2024', 'Abierta']]",1,Medio,JUEGO-5003370,18367
5433,4988099,OPERATIVO,01-06-2018,ES 1599,True,INFANTIL,[],01-06-2018,[],0,Bajo,JUEGO-4988099,18134
5434,4988101,OPERATIVO,01-06-2018,,True,INFANTIL,[],01-06-2018,[],0,Bajo,JUEGO-4988101,17741
5435,4988147,OPERATIVO,17-12-2018,,True,INFANTIL,[],17-12-2018,[],0,Bajo,JUEGO-4988147,17064
5436,4988402,OPERATIVO,19-12-2018,1 ASIENTO CESTA,True,INFANTIL,[],19-12-2018,[],0,Alto,JUEGO-4988402,5240280
5437,4988409,OPERATIVO,19-12-2018,MADERA,True,INFANTIL,[11911],18-08-2024,[],1,Alto,JUEGO-4988409,5654012
5438,5003520,OPERATIVO,13-10-2015,BARCO,True,INFANTIL,[],13-10-2015,[],0,Alto,JUEGO-5003520,52137
5439,5128755,OPERATIVO,03-06-2019,Gira gira JDC-03,True,INFANTIL,[],03-06-2019,[],0,Alto,JUEGO-5128755,16973
5440,5109130,OPERATIVO,21-05-2019,,True,INFANTIL,[9713],18-12-2023,[],1,Medio,JUEGO-5109130,17507
5441,5173605,OPERATIVO,17-07-2019,,True,INFANTIL,[1417],10-07-2024,[],1,Alto,JUEGO-5173605,18332
5442,5173897,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-5173897,52221
5443,5173927,OPERATIVO,29-03-2019,,True,INFANTIL,[],29-03-2019,[],0,Bajo,JUEGO-5173927,7144128
5444,5174010,OPERATIVO,22-07-2019,,True,INFANTIL,"[713, 2350, 14560]",16-07-2024,"[[3693, 'Desgaste', '05-12-2023', 'Abierta'], [14589, 'Mal funcionamiento', '21-01-2024', 'Cerrada'], [14849, 'Desgaste', '25-07-2024', 'Abierta'], [3693, 'Desgaste', '05-12-2023', 'Abierta'], [14589, 'Mal funcionamiento', '21-01-2024', 'Cerrada'], [14849, 'Desgaste', '25-07-2024', 'Abierta']]",3,Alto,JUEGO-5174010,18474
5445,5174690,OPERATIVO,26-07-2019,,True,INFANTIL,"[7065, 13129]",22-07-2024,"[[2986, 'Desgaste', '17-06-2024', 'Cerrada'], [3468, 'Vandalismo', '22-08-2024', 'Abierta'], [2986, 'Desgaste', '17-06-2024', 'Cerrada'], [3468, 'Vandalismo', '22-08-2024', 'Abierta']]",2,Medio,JUEGO-5174690,5174681
5446,5178821,OPERATIVO,07-01-2019,,True,INFANTIL,[3488],27-09-2024,[],1,Alto,JUEGO-5178821,18583
5447,5158878,OPERATIVO,15-07-2019,,True,INFANTIL,"[3659, 9379]",05-05-2024,"[[164, 'Rotura', '19-11-2023', 'Abierta'], [2109, 'Rotura', '02-01-2024', 'Cerrada'], [5605, 'Rotura', '10-08-2024', 'Cerrada'], [5866, 'Rotura', '17-02-2024', 'Abierta'], [17024, 'Desgaste', '09-11-2023', 'Cerrada'], [164, 'Rotura', '19-11-2023', 'Abierta'], [2109, 'Rotura', '02-01-2024', 'Cerrada'], [5605, 'Rotura', '10-08-2024', 'Cerrada'], [5866, 'Rotura', '17-02-2024', 'Abierta'], [17024, 'Desgaste', '09-11-2023', 'Cerrada']]",2,Medio,JUEGO-5158878,18315
5448,5158880,OPERATIVO,15-07-2019,,True,INFANTIL,"[3205, 12320]",21-09-2024,"[[69, 'Desgaste', '28-09-2024', 'Cerrada']]",2,Alto,JUEGO-5158880,52167
5449,5158936,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Bajo,JUEGO-5158936,4792812
5450,5158941,OPERATIVO,15-07-2019,,True,INFANTIL,[],15-07-2019,[],0,Bajo,JUEGO-5158941,5158970
5451,5218566,OPERATIVO,25-10-2019,,True,INFANTIL,[13482],10-10-2024,[],1,Bajo,JUEGO-5218566,52074
5452,5218600,OPERATIVO,25-10-2019,,True,INFANTIL,"[14169, 14807]",18-06-2024,"[[54, 'Desgaste', '15-09-2024', 'Cerrada'], [2154, 'Vandalismo', '17-07-2024', 'Cerrada'], [4999, 'Desgaste', '15-12-2023', 'Abierta'], [5909, 'Rotura', '19-05-2024', 'Cerrada'], [13894, 'Rotura', '04-04-2024', 'Abierta']]",2,Bajo,JUEGO-5218600,17002
5453,5219851,OPERATIVO,15-12-2019,JMC-200-10 N,True,INFANTIL,[14935],26-11-2023,"[[11746, 'Mal funcionamiento', '14-11-2023', 'Cerrada'], [14194, 'Vandalismo', '13-10-2024', 'Abierta'], [16287, 'Rotura', '02-04-2024', 'Cerrada'], [17213, 'Rotura', '28-11-2023', 'Cerrada']]",1,Medio,JUEGO-5219851,16955
5454,5220638,OPERATIVO,03-01-2020,KSW90042-0906,True,INFANTIL,[],03-01-2020,[],0,Alto,JUEGO-5220638,5220259
5455,5220813,OPERATIVO,30-12-2019,2 TOBOGANES,True,INFANTIL,[10502],18-12-2023,[],1,Medio,JUEGO-5220813,18256
5456,5220814,OPERATIVO,30-12-2019,CUENCO,True,INFANTIL,"[4400, 13398]",16-05-2024,"[[7755, 'Vandalismo', '12-09-2023', 'Abierta'], [8987, 'Desgaste', '08-03-2024', 'Abierta'], [10795, 'Rotura', '14-01-2024', 'Abierta']]",2,Alto,JUEGO-5220814,16918
5457,5231454,OPERATIVO,17-01-2020,MUELLE PATO,True,INFANTIL,[],17-01-2020,[],0,Alto,JUEGO-5231454,18378
5458,5240912,OPERATIVO,01-01-1996,JMC-31A BALANCIN 2 ASIENTOS,True,INFANTIL,[1677],07-10-2024,[],1,Alto,JUEGO-5240912,5241178
5459,5241064,OPERATIVO,01-01-1996,MC-06 CERDITO,True,INFANTIL,[51],13-01-2024,[],1,Bajo,JUEGO-5241064,5237120
5460,5220909,OPERATIVO,12-10-2019,1 TORRE - TOBOGAN,True,INFANTIL,[6636],10-08-2024,[],1,Medio,JUEGO-5220909,5220866
5461,5239287,OPERATIVO,01-01-1996,ELE400020 STINGER,True,INFANTIL,[],01-01-1996,[],0,Bajo,JUEGO-5239287,5237137
5462,5239349,OPERATIVO,01-01-1996,NR-4960-7 JUEGO DE ESCALADA CON PLACAS,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-5239349,18390
5463,5239371,OPERATIVO,01-01-1996,J2595 JUEGO DE ROTACION,True,INFANTIL,[5914],08-12-2023,[],1,Bajo,JUEGO-5239371,18506
5464,5249152,OPERATIVO,01-01-1996,TORNADO,True,INFANTIL,"[877, 6419, 11218, 11955]",06-12-2024,"[[13641, 'Rotura', '21-08-2024', 'Abierta'], [14033, 'Mal funcionamiento', '03-03-2024', 'Abierta'], [15590, 'Rotura', '23-11-2023', 'Cerrada'], [17539, 'Mal funcionamiento', '25-06-2024', 'Abierta'], [13641, 'Rotura', '21-08-2024', 'Abierta'], [14033, 'Mal funcionamiento', '03-03-2024', 'Abierta'], [15590, 'Rotura', '23-11-2023', 'Cerrada'], [17539, 'Mal funcionamiento', '25-06-2024', 'Abierta'], [13641, 'Rotura', '21-08-2024', 'Abierta'], [14033, 'Mal funcionamiento', '03-03-2024', 'Abierta'], [15590, 'Rotura', '23-11-2023', 'Cerrada'], [17539, 'Mal funcionamiento', '25-06-2024', 'Abierta']]",4,Alto,JUEGO-5249152,17321
5465,5249156,OPERATIVO,01-01-1996,TORNADO,True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-5249156,52076
5466,5250191,OPERATIVO,01-01-1996,OMEGA CON 2 ASIENTOS KATJA Y 1 BRAVO,True,INFANTIL,[9231],02-02-2024,"[[2250, 'Mal funcionamiento', '17-11-2023', 'Abierta'], [3314, 'Vandalismo', '05-03-2024', 'Cerrada'], [3815, 'Desgaste', '21-10-2023', 'Cerrada'], [11226, 'Vandalismo', '23-10-2023', 'Cerrada'], [12575, 'Rotura', '25-05-2024', 'Cerrada'], [12809, 'Vandalismo', '07-10-2024', 'Abierta']]",1,Alto,JUEGO-5250191,5214638
5467,5272345,OPERATIVO,01-01-1996,,True,INFANTIL,[],01-01-1996,[],0,Medio,JUEGO-5272345,18497
5468,5272353,OPERATIVO,20-01-2020,,True,INFANTIL,[],20-01-2020,[],0,Medio,JUEGO-5272353,4749895
5469,52883,OPERATIVO,01-01-2003,CABALLO,True,INFANTIL,[7049],02-06-2024,[],1,Medio,JUEGO-52883,18079
5470,52920,OPERATIVO,01-01-2003,JUEGO EQUILIBRIO,True,INFANTIL,[],01-01-2003,[],0,Medio,JUEGO-52920,7248199
5471,52945,OPERATIVO,01-01-1996,JMC-08,True,INFANTIL,"[3438, 10251]",28-01-2024,"[[3979, 'Rotura', '13-07-2024', 'Abierta'], [8250, 'Rotura', '06-01-2024', 'Cerrada'], [8412, 'Desgaste', '02-12-2024', 'Cerrada'], [9504, 'Desgaste', '17-11-2023', 'Abierta'], [3979, 'Rotura', '13-07-2024', 'Abierta'], [8250, 'Rotura', '06-01-2024', 'Cerrada'], [8412, 'Desgaste', '02-12-2024', 'Cerrada'], [9504, 'Desgaste', '17-11-2023', 'Abierta']]",2,Alto,JUEGO-52945,17526
5472,52950,OPERATIVO,23-10-2014,JMC-08,True,INFANTIL,[2128],02-12-2023,[],1,Alto,JUEGO-52950,16993
5473,52991,OPERATIVO,28-07-2006,,True,INFANTIL,[],28-07-2006,[],0,Medio,JUEGO-52991,17056
5474,53051,OPERATIVO,01-09-2005,SPINNER BAWL,True,INFANTIL,[],01-09-2005,[],0,Medio,JUEGO-53051,16856
5475,53075,OPERATIVO,01-01-2003,LABERINTO,True,INFANTIL,[13464],24-07-2024,"[[13246, 'Vandalismo', '10-11-2023', 'Abierta']]",1,Bajo,JUEGO-53075,17819
5476,53178,OPERATIVO,01-01-2001,DOS ASIENTOS CUNA,True,INFANTIL,[],01-01-2001,[],0,Alto,JUEGO-53178,17156
5477,53184,OPERATIVO,03-04-2013,UN ASIENTO PLANO,True,INFANTIL,[6429],13-11-2023,[],1,Medio,JUEGO-53184,52124
5478,53187,OPERATIVO,06-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[13460],08-08-2024,[],1,Medio,JUEGO-53187,17889
5479,53192,OPERATIVO,08-01-2012,DOS ASIENTOS PLANOS,True,INFANTIL,"[6473, 10961, 13936]",03-08-2024,[],3,Alto,JUEGO-53192,52201
5480,53205,OPERATIVO,06-02-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[618],15-01-2024,"[[8750, 'Mal funcionamiento', '02-03-2024', 'Cerrada'], [8781, 'Mal funcionamiento', '19-03-2024', 'Cerrada'], [14336, 'Mal funcionamiento', '27-08-2024', 'Cerrada'], [17270, 'Vandalismo', '27-06-2024', 'Cerrada']]",1,Alto,JUEGO-53205,52225
5481,53206,OPERATIVO,02-06-2011,DOS ASIENTOS PLANOS,True,INFANTIL,[7794],13-02-2024,[],1,Alto,JUEGO-53206,52226
5482,5492775,OPERATIVO,01-01-1996,Pasarela de cinta Equilibrio 6.64800 (JI12/PAS/01),True,INFANTIL,[],01-01-1996,[],0,Bajo,JUEGO-5492775,5240288
5483,5492790,OPERATIVO,01-01-1996,Tobogán Torre (JI13/TOB/01),True,INFANTIL,[],01-01-1996,[],0,Medio,JUEGO-5492790,5240297
5484,5492821,OPERATIVO,01-01-1996,Redondas saltarinas Equilibrio 6.06000 (JI18/REDO/04),True,INFANTIL,[],01-01-1996,[],0,Alto,JUEGO-5492821,17605
5485,5658269,OPERATIVO,01-01-1996,,True,INFANTIL,"[1585, 8228, 8979]",24-06-2024,"[[2941, 'Desgaste', '10-06-2024', 'Abierta'], [14662, 'Rotura', '25-04-2024', 'Abierta'], [2941, 'Desgaste', '10-06-2024', 'Abierta'], [14662, 'Rotura', '25-04-2024', 'Abierta']]",3,Alto,JUEGO-5658269,52077
5486,5658304,OPERATIVO,29-12-2009,2.13710,True,INFANTIL,[],29-12-2009,[],0,Alto,JUEGO-5658304,16699
5487,5658316,OPERATIVO,29-12-2009,JMC-08,True,INFANTIL,[3009],24-10-2023,[],1,Medio,JUEGO-5658316,17606
5488,5658552,OPERATIVO,01-01-1996,,True,INFANTIL,"[11862, 14327]",24-03-2024,[],2,Bajo,JUEGO-5658552,8799550
5489,5659197,OPERATIVO,11-05-2014,Basic,True,INFANTIL,[4376],23-05-2024,"[[2718, 'Rotura', '06-04-2024', 'Abierta'], [4166, 'Mal funcionamiento', '10-02-2024', 'Abierta'], [7649, 'Rotura', '30-05-2024', 'Abierta']]",1,Bajo,JUEGO-5659197,16880
5490,5659321,OPERATIVO,05-11-2014,AAKM,True,INFANTIL,"[6956, 13312]",24-03-2024,"[[7733, 'Mal funcionamiento', '11-01-2024', 'Cerrada'], [13049, 'Rotura', '12-02-2024', 'Cerrada'], [7733, 'Mal funcionamiento', '11-01-2024', 'Cerrada'], [13049, 'Rotura', '12-02-2024', 'Cerrada']]",2,Alto,JUEGO-5659321,16752
5491,18691,OPERATIVO,01-03-2005,PIRAMIDE,True,INFANTIL,[3668],12-07-2024,[],1,Medio,JUEGO-18691,16737
5492,9446266,OPERATIVO,01-01-1996,,True,INFANTIL,[6991],27-10-2023,[],1,Alto,JUEGO-9446266,16922
5493,9495344,OPERATIVO,20-05-2024,,True,INFANTIL,"[1040, 7586]",20-05-2024,"[[12455, 'Desgaste', '30-01-2024', 'Abierta']]",2,Medio,JUEGO-9495344,17215
5494,9435165,OPERATIVO,15-03-2024,,True,INFANTIL,[5812],12-04-2024,[],1,Medio,JUEGO-9435165,17560
5495,9495310,OPERATIVO,18-04-2024,,True,INFANTIL,[],18-04-2024,[],0,Alto,JUEGO-9495310,17100
5496,9495473,OPERATIVO,04-08-2023,,True,INFANTIL,[],04-08-2023,[],0,Bajo,JUEGO-9495473,17757
5497,9495111,OPERATIVO,16-05-2024,,True,INFANTIL,"[8255, 13588]",24-08-2024,"[[205, 'Vandalismo', '17-03-2024', 'Cerrada'], [4972, 'Mal funcionamiento', '30-07-2024', 'Abierta'], [9759, 'Mal funcionamiento', '18-01-2024', 'Cerrada'], [13448, 'Rotura', '12-01-2024', 'Abierta'], [13802, 'Mal funcionamiento', '16-01-2024', 'Cerrada']]",2,Alto,JUEGO-9495111,18232
5498,9496463,OPERATIVO,22-05-2024,,True,INFANTIL,[14447],22-05-2024,"[[2321, 'Vandalismo', '05-05-2024', 'Abierta'], [8477, 'Mal funcionamiento', '11-12-2023', 'Abierta']]",1,Bajo,JUEGO-9496463,16912
5499,18758,OPERATIVO,01-01-2004,PIRAMIDE,True,INFANTIL,"[5969, 8410]",08-05-2024,[],2,Alto,JUEGO-18758,17529
5500,18679,OPERATIVO,01-01-2011,,True,INFANTIL,[],01-01-2011,[],0,Alto,JUEGO-18679,17852
5501,18714,OPERATIVO,01-01-2003,PIRAMIDE TRIPLE,True,INFANTIL,[13926],22-12-2023,[],1,Alto,JUEGO-18714,5654006
5502,18726,OPERATIVO,01-01-2002,,True,INFANTIL,[14514],05-04-2024,"[[6823, 'Vandalismo', '14-06-2024', 'Abierta'], [14953, 'Vandalismo', '26-04-2024', 'Abierta']]",1,Alto,JUEGO-18726,17739
5503,18777,OPERATIVO,01-01-1996,JMC-08,True,INFANTIL,[5281],09-04-2024,[],1,Bajo,JUEGO-18777,7595814
5504,18878,OPERATIVO,01-01-2004,,True,INFANTIL,[],01-01-2004,[],0,Medio,JUEGO-18878,18539
5505,18894,OPERATIVO,13-01-2005,,True,INFANTIL,[],13-01-2005,[],0,Alto,JUEGO-18894,3569250
5506,18904,OPERATIVO,22-12-2005,,True,INFANTIL,[],22-12-2005,[],0,Alto,JUEGO-18904,7886698
5507,19129,OPERATIVO,01-01-2007,MADERA,True,INFANTIL,[],01-01-2007,[],0,Medio,JUEGO-19129,18040
5508,19160,OPERATIVO,01-01-2001,,True,INFANTIL,"[596, 1209]",21-03-2024,[],2,Bajo,JUEGO-19160,16831
5509,19342,OPERATIVO,01-01-1996,0595 · PEANAS,True,INFANTIL,[1941],02-10-2024,"[[967, 'Desgaste', '16-10-2023', 'Abierta'], [8346, 'Desgaste', '26-09-2024', 'Cerrada'], [9965, 'Rotura', '26-05-2024', 'Abierta'], [15476, 'Desgaste', '24-08-2024', 'Abierta']]",1,Medio,JUEGO-19342,18467
5510,19343,OPERATIVO,01-01-2011,,True,INFANTIL,[3700],26-04-2024,[],1,Alto,JUEGO-19343,18584
5511,19361,OPERATIVO,06-02-2011,TREPA,True,INFANTIL,[9469],17-12-2023,[],1,Alto,JUEGO-19361,17956
5512,19287,OPERATIVO,01-01-2003,PEANAS,True,INFANTIL,[1303],12-07-2024,"[[9, 'Mal funcionamiento', '30-03-2024', 'Cerrada'], [11021, 'Desgaste', '24-05-2024', 'Abierta'], [12273, 'Mal funcionamiento', '15-04-2024', 'Abierta'], [16064, 'Desgaste', '26-04-2024', 'Abierta']]",1,Bajo,JUEGO-19287,17145
5513,19297,OPERATIVO,01-01-2003,CIRCUITO DE SALTO 5,True,INFANTIL,[11521],13-10-2024,"[[7947, 'Rotura', '24-02-2024', 'Abierta']]",1,Bajo,JUEGO-19297,3566373
5514,19447,OPERATIVO,01-01-2004,0792 · ROCODROMO,True,INFANTIL,[9167],19-04-2024,"[[3586, 'Vandalismo', '14-05-2024', 'Cerrada'], [6908, 'Rotura', '30-07-2024', 'Abierta'], [7102, 'Vandalismo', '22-09-2024', 'Abierta'], [7935, 'Rotura', '08-06-2024', 'Cerrada'], [11549, 'Vandalismo', '15-08-2024', 'Cerrada'], [12180, 'Rotura', '08-02-2024', 'Cerrada']]",1,Alto,JUEGO-19447,18034
5515,19455,OPERATIVO,01-01-1996,0188 · ESCALADA,True,INFANTIL,"[9752, 11942, 12117]",24-08-2024,"[[4527, 'Rotura', '23-02-2024', 'Cerrada'], [16163, 'Mal funcionamiento', '28-03-2024', 'Abierta'], [17326, 'Mal funcionamiento', '29-05-2024', 'Abierta'], [4527, 'Rotura', '23-02-2024', 'Cerrada'], [16163, 'Mal funcionamiento', '28-03-2024', 'Abierta'], [17326, 'Mal funcionamiento', '29-05-2024', 'Abierta'], [4527, 'Rotura', '23-02-2024', 'Cerrada'], [16163, 'Mal funcionamiento', '28-03-2024', 'Abierta'], [17326, 'Mal funcionamiento', '29-05-2024', 'Abierta']]",3,Alto,JUEGO-19455,17703
5516,19456,OPERATIVO,01-01-2003,0188 · ESCALADA,True,INFANTIL,"[9526, 13291]",22-09-2024,[],2,Bajo,JUEGO-19456,16842
5517,19459,OPERATIVO,01-01-2001,0792 · ROCODROMO,True,INFANTIL,[11398],24-01-2024,[],1,Alto,JUEGO-19459,17897
5518,19483,OPERATIVO,01-01-2004,0882 · ETNA,True,INFANTIL,[3858],13-01-2024,[],1,Bajo,JUEGO-19483,18115
5519,19528,OPERATIVO,06-02-2011,TREPA,True,INFANTIL,[],06-02-2011,[],0,Alto,JUEGO-19528,18373
5520,19533,OPERATIVO,01-01-2006,RED,True,INFANTIL,"[161, 1698]",16-08-2024,"[[800, 'Rotura', '30-09-2024', 'Abierta'], [4918, 'Rotura', '18-09-2024', 'Cerrada'], [7333, 'Mal funcionamiento', '29-11-2023', 'Abierta'], [15970, 'Vandalismo', '01-02-2024', 'Abierta']]",2,Bajo,JUEGO-19533,18416
5521,19379,OPERATIVO,01-01-1996,,True,INFANTIL,"[1611, 2079, 11204, 11664]",22-07-2024,"[[10027, 'Mal funcionamiento', '11-08-2023', 'Cerrada'], [13118, 'Vandalismo', '22-02-2024', 'Cerrada']]",4,Bajo,JUEGO-19379,17280
